,articleID,section
1550,1030,commercial
1551,1031,launch-section
1552,1032,commercial
1553,1032,launch-section
1554,1033,commercial
1555,1033,militaryspace
1556,1034,asia
1557,1035,asia
1558,1036,commercial
1559,1036,launch-section
1560,1036,militaryspace
1561,1037,commercial
1562,1038,launch-section
1563,1039,commercial
1564,1040,militaryspace
1565,1041,civil
1566,1041,policy-politics
1567,1042,civil
1568,1043,commercial
1569,1044,commercial
1570,1045,commercial
1571,1045,militaryspace
1572,1046,militaryspace
1573,1047,civil
1574,1047,commercial
1575,1048,civil
1576,1049,commercial
1577,1050,commercial
1578,1051,commercial
1579,1051,militaryspace
1580,1052,asia
1581,1053,asia
1582,1054,launch-section
1583,1055,civil
1584,1055,policy-politics
1585,1056,commercial
1586,1057,civil
1587,1057,launch-section
1588,1057,militaryspace
1589,1058,commercial
1590,1059,commercial
1591,1060,commercial
1592,1060,policy-politics
1593,1061,commercial
1594,1062,commercial
1595,1063,commercial
1596,1063,launch-section
1597,1064,commercial
1598,1065,commercial
1599,1066,policy-politics
1600,1067,asia
1601,1068,civil
1602,1069,militaryspace
1603,1070,militaryspace
1604,1071,commercial
1605,1072,civil
1606,1072,commercial
1607,1073,commercial
1608,1073,policy-politics
1609,1074,civil
1610,1074,commercial
1611,1074,militaryspace
1612,1075,commercial
1613,1076,commercial
1614,1077,militaryspace
1615,1078,asia
1616,1079,civil
1617,1079,commercial
1618,1080,civil
1619,1081,commercial
1620,1081,launch-section
1621,1081,militaryspace
1622,1082,commercial
1623,1083,commercial
1624,1083,militaryspace
1625,1084,from-the-magazine
1626,1085,policy-politics
1627,1086,civil
1628,1086,commercial
1629,1087,asia
1630,1088,civil
1631,1088,commercial
1632,1088,militaryspace
1633,1089,commercial
1634,1090,commercial
1635,1090,launch-section
1636,1091,policy-politics
1637,1092,launch-section
1638,1093,militaryspace
1639,1094,europe
1640,1095,civil
1641,1096,militaryspace
1642,1096,policy-politics
1643,1097,from-the-magazine
1644,1098,asia
1645,1099,civil
1646,1100,commercial
1647,1101,commercial
1648,1102,civil
1649,1103,civil
1650,1103,commercial
1651,1104,civil
1652,1104,launch-section
1653,1105,commercial
1654,1106,asia
1655,1107,commercial
1656,1107,launch-section
1657,1108,militaryspace
1658,1109,militaryspace
1659,1110,commercial
1660,1111,europe
1661,1112,commercial
1662,1112,launch-section
1663,1113,commercial
1664,1113,militaryspace
1665,1114,asia
1666,1115,commercial
1667,1116,commercial
1668,1117,europe
1669,1118,civil
1670,1118,launch-section
1671,1119,militaryspace
1672,1120,commercial
1673,1120,militaryspace
1674,1121,commercial
1675,1121,launch-section
1676,1122,asia
1677,1123,civil
1678,1124,commercial
1679,1124,militaryspace
1680,1125,commercial
1681,1125,militaryspace
1682,1126,commercial
1683,1127,asia
1684,1128,civil
1685,1129,commercial
1686,1129,launch-section
1687,1130,sponsored-content
1688,1131,commercial
1689,1132,militaryspace
1690,1133,commercial
1691,1133,launch-section
1692,1134,civil
1693,1134,commercial
1694,1134,launch-section
1695,1135,civil
1696,1135,commercial
1697,1136,geoint
1698,1137,civil
1699,1138,geoint
1700,1139,commercial
1701,1139,satellite-innovation
1702,1140,asia
1703,1141,commercial
1704,1141,geoint
1705,1142,commercial
1706,1142,satellite-innovation
1707,1143,commercial
1708,1143,geoint
1709,1143,militaryspace
1710,1144,commercial
1711,1144,geoint
1712,1145,geoint
1713,1146,commercial
1714,1146,geoint
1715,1146,militaryspace
1716,1147,asia
1717,1148,geoint
1718,1149,commercial
1719,1149,geoint
1720,1149,militaryspace
1721,1150,civil
1722,1150,commercial
1723,1151,commercial
1724,1152,commercial
1725,1152,geoint
1726,1152,militaryspace
1727,1153,commercial
1728,1154,europe
1729,1155,geoint
1730,1155,militaryspace
1731,1156,commercial
1732,1156,satellite-innovation
1733,1157,geoint
1734,1158,commercial
1735,1159,commercial
1736,1159,geoint
1737,1160,asia
1738,1161,commercial
1739,1161,geoint
1740,1161,militaryspace
1741,1162,commercial
1742,1162,satellite-innovation
1743,1163,geoint
1744,1164,geoint
1745,1165,geoint
1746,1166,commercial
1747,1166,geoint
1748,1166,militaryspace
1749,1167,geoint
1750,1168,geoint
1751,1169,asia
1752,1170,militaryspace
1753,1171,commercial
1754,1171,launch-section
1755,1172,geoint
1756,1173,commercial
1757,1174,commercial
1758,1174,militaryspace
1759,1175,commercial
1760,1175,geoint
1761,1176,asia
1762,1177,commercial
1763,1178,militaryspace
1764,1179,civil
1765,1180,commercial
1766,1181,militaryspace
1767,1182,militaryspace
1768,1183,commercial
1769,1183,militaryspace
1770,1184,commercial
1771,1184,militaryspace
1772,1185,civil
1773,1186,civil
1774,1187,commercial
1775,1188,commercial
1776,1189,commercial
1777,1189,militaryspace
1778,1190,commercial
1779,1191,commercial
1780,1192,asia
1781,1193,militaryspace
1782,1193,policy-politics
1783,1194,civil
1784,1195,commercial
1785,1196,commercial
1786,1196,militaryspace
1787,1197,commercial
1788,1197,geoint
1789,1198,commercial
1790,1198,militaryspace
1791,1199,commercial
1792,1200,civil
1793,1200,militaryspace
1794,1201,civil
1795,1201,policy-politics
1796,1202,civil
1797,1202,commercial
1798,1203,commercial
1799,1204,asia
1800,1205,policy-politics
1801,1206,militaryspace
1802,1207,commercial
1803,1208,asia
1804,1209,civil
1805,1209,launch-section
1806,1210,commercial
1807,1211,commercial
1808,1212,commercial
1809,1212,launch-section
1810,1213,commercial
1811,1214,commercial
1812,1215,launch-section
1813,1215,militaryspace
1814,1216,commercial
1815,1217,commercial
1816,1217,militaryspace
1817,1218,policy-politics
1818,1219,civil
1819,1219,commercial
1820,1219,policy-politics
1821,1220,commercial
1822,1220,militaryspace
1823,1221,commercial
1824,1222,launch-section
1825,1223,commercial
1826,1223,launch-section
1827,1224,civil
1828,1224,policy-politics
1829,1225,commercial
1830,1226,militaryspace
1831,1227,commercial
1832,1228,air-space-cyber
1833,1228,militaryspace
1834,1229,commercial
1835,1230,civil
1836,1231,commercial
1837,1232,air-space-cyber
1838,1232,militaryspace
1839,1233,commercial
1840,1234,air-space-cyber
1841,1234,militaryspace
1842,1235,air-space-cyber
1843,1235,militaryspace
1844,1236,air-space-cyber
1845,1236,militaryspace
1846,1237,commercial
1847,1238,civil
1848,1239,air-space-cyber
1849,1239,militaryspace
1850,1240,air-space-cyber
1851,1240,militaryspace
1852,1242,policy-politics
1853,1243,asia
1854,1244,militaryspace
1855,1245,commercial
1856,1245,launch-section
1857,1245,policy-politics
1858,1246,commercial
1859,1246,policy-politics
1860,1247,commercial
1861,1247,militaryspace
1862,1248,from-the-magazine
1863,1249,commercial
1864,1250,commercial
1865,1250,launch-section
1866,1251,commercial
1867,1252,commercial
1868,1253,militaryspace
1869,1254,from-the-magazine
1870,1255,asia
1871,1256,civil
1872,1256,commercial
1873,1257,militaryspace
1874,1258,commercial
1875,1259,commercial
1876,1259,militaryspace
1877,1260,commercial
1878,1260,launch-section
1879,1261,civil
1880,1261,commercial
1881,1262,asia
1882,1263,commercial
1883,1263,militaryspace
1884,1264,commercial
1885,1264,launch-section
1886,1265,from-the-magazine
1887,1266,commercial
1888,1267,asia
1889,1268,launch-section
1890,1269,civil
1891,1269,commercial
1892,1270,commercial
1893,1271,civil
1894,1272,commercial
1895,1272,militaryspace
1896,1273,commercial
1897,1274,commercial
1898,1274,militaryspace
1899,1275,asia
1900,1276,civil
1901,1276,commercial
1902,1277,commercial
1903,1278,commercial
1904,1278,launch-section
1905,1279,commercial
1906,1279,militaryspace
1907,1280,commercial
1908,1281,asia
1909,1282,commercial
1910,1282,militaryspace
1911,1283,civil
1912,1284,commercial
1913,1284,launch-section
1914,1285,launch-section
1915,1286,militaryspace
1916,1287,satellite-conference
1917,1288,policy-politics
1918,1289,commercial
1919,1289,launch-section
1920,1290,civil
1921,1290,commercial
1922,1290,policy-politics
1923,1290,satellite-conference
1924,1291,commercial
1925,1291,satellite-conference
1926,1292,asia
1927,1293,commercial
1928,1293,satellite-conference
1929,1294,commercial
1930,1294,satellite-conference
1931,1295,commercial
1932,1295,militaryspace
1933,1295,satellite-conference
1934,1296,launch-section
1935,1296,satellite-conference
1936,1297,commercial
1937,1297,satellite-conference
1938,1298,commercial
1939,1298,satellite-conference
1940,1299,europe
1941,1300,commercial
1942,1300,militaryspace
1943,1300,satellite-conference
1944,1301,commercial
1945,1301,satellite-conference
1946,1302,asia
1947,1303,civil
1948,1303,launch-section
1949,1304,commercial
1950,1304,satellite-conference
1951,1305,commercial
1952,1305,satellite-conference
1953,1306,launch-section
1954,1306,satellite-conference
1955,1307,commercial
1956,1307,satellite-conference
1957,1308,commercial
1958,1308,satellite-conference
1959,1309,commercial
1960,1309,militaryspace
1961,1309,satellite-conference
1962,1310,commercial
1963,1310,satellite-conference
1964,1311,launch-section
1965,1311,satellite-conference
1966,1312,commercial
1967,1312,satellite-conference
1968,1313,europe
1969,1314,asia
1970,1315,civil
1971,1315,commercial
1972,1315,satellite-conference
1973,1316,commercial
1974,1316,moon
1975,1316,satellite-conference
1976,1317,militaryspace
1977,1318,militaryspace
1978,1319,from-the-magazine
1979,1320,commercial
1980,1320,satellite-conference
1981,1321,civil
1982,1321,policy-politics
1983,1321,satellite-conference
1984,1322,commercial
1985,1322,satellite-conference
1986,1323,launch-section
1987,1323,satellite-conference
1988,1324,commercial
1989,1324,militaryspace
1990,1324,satellite-conference
1991,1325,commercial
1992,1325,satellite-conference
1993,1326,commercial
1994,1326,satellite-conference
1995,1327,militaryspace
1996,1328,policy-politics
1997,1329,asia
1998,1330,launch-section
1999,1331,militaryspace
2000,1332,launch-section
2001,1333,commercial
2002,1334,commercial
2003,1335,commercial
2004,1336,militaryspace
2005,1337,commercial
2006,1338,commercial
2007,1338,launch-section
2008,1338,militaryspace
2009,1339,commercial
2010,1339,launch-section
2011,1340,militaryspace
2012,1340,policy-politics
2013,1341,europe
2014,1342,commercial
2015,1343,asia
2016,1344,militaryspace
2017,1345,from-the-magazine
2018,1346,civil
2019,1347,launch-section
2020,1348,acquisition
2021,1348,militaryspace
2022,1348,space-symposium
2023,1349,civil
2024,1349,space-symposium
2025,1350,commercial
2026,1350,militaryspace
2027,1351,militaryspace
2028,1352,militaryspace
2029,1353,launch-section
2030,1353,militaryspace
2031,1354,asia
2032,1355,from-the-magazine
2033,1356,space-symposium
2034,1356,sponsored-content
2035,1357,commercial
2036,1357,space-symposium
2037,1358,commercial
2038,1358,launch-section
2039,1358,militaryspace
2040,1359,launch-section
2041,1360,commercial
2042,1360,launch-section
2043,1361,launch-section
2044,1361,militaryspace
2045,1361,space-symposium
2046,1362,civil
2047,1363,commercial
2048,1363,space-symposium
2049,1364,asia
2050,1365,commercial
2051,1365,space-symposium
2052,1366,militaryspace
2053,1366,space-symposium
2054,1367,europe
2055,1368,launch-section
2056,1369,policy-politics
2057,1369,space-symposium
2058,1370,asia
2059,1371,commercial
2060,1371,space-symposium
2061,1372,launch-section
2062,1373,commercial
2063,1373,militaryspace
2064,1373,space-symposium
2065,1374,commercial
2066,1374,space-symposium
2067,1375,commercial
2068,1376,commercial
2069,1376,space-symposium
2070,1377,launch-section
2071,1377,space-symposium
2072,1378,space-symposium
2073,1379,commercial
2074,1379,space-symposium
2075,1380,militaryspace
2076,1380,space-symposium
2077,1381,commercial
2078,1381,militaryspace
2079,1381,space-symposium
2080,1382,space-symposium
2081,1383,asia
2082,1384,militaryspace
2083,1384,space-symposium
2084,1385,launch-section
2085,1385,militaryspace
2086,1385,space-symposium
2087,1386,commercial
2088,1386,space-symposium
2089,1387,militaryspace
2090,1387,space-symposium
2091,1388,commercial
2092,1388,launch-section
2093,1388,space-symposium
2094,1389,commercial
2095,1389,militaryspace
2096,1389,space-symposium
2097,1390,militaryspace
2098,1390,policy-politics
2099,1390,space-symposium
2100,1391,militaryspace
2101,1391,space-symposium
2102,1392,policy-politics
2103,1392,space-symposium
2104,1393,militaryspace
2105,1393,space-symposium
2106,1394,militaryspace
2107,1394,space-symposium
2108,1395,commercial
2109,1395,space-symposium
2110,1396,militaryspace
2111,1396,space-symposium
2112,1397,commercial
2113,1397,space-symposium
2114,1398,commercial
2115,1398,space-symposium
2116,1399,commercial
2117,1400,militaryspace
2118,1400,space-symposium
2119,1401,from-the-magazine
2120,1402,space-symposium
2121,1403,commercial
2122,1403,space-symposium
2123,1404,space-symposium
2124,1405,militaryspace
2125,1405,space-symposium
2126,1406,commercial
2127,1406,militaryspace
2128,1406,space-symposium
2129,1407,commercial
2130,1407,space-symposium
2131,1408,space-symposium
2132,1409,commercial
2133,1410,commercial
2134,1411,space-symposium
2135,1412,civil
2136,1412,commercial
2137,1412,coronavirus
2138,1412,militaryspace
2139,1412,space-symposium
2140,1413,commercial
2141,1413,launch-section
2142,1414,from-the-magazine
2143,1415,commercial
2144,1416,militaryspace
2145,1417,from-the-magazine
2146,1418,commercial
2147,1418,militaryspace
2148,1419,asia
2149,1420,civil
2150,1420,commercial
2151,1421,militaryspace
2152,1422,commercial
2153,1423,from-the-magazine
2154,1424,commercial
2155,1425,asia
2156,1426,commercial
2157,1426,militaryspace
2158,1427,commercial
2159,1427,launch-section
2160,1428,asia
2161,1429,asia
2162,1430,commercial
2163,1431,from-the-magazine
2164,1432,civil
2165,1432,commercial
2166,1433,commercial
2167,1434,commercial
2168,1435,from-the-magazine
2169,1436,space-symposium
2170,1436,sponsored-content
2171,1437,commercial
2172,1437,militaryspace
2173,1438,civil
2174,1438,commercial
2175,1438,militaryspace
2176,1439,commercial
2177,1440,commercial
2178,1440,launch-section
2179,1441,commercial
2180,1442,europe
2181,1443,civil
2182,1444,civil
2183,1445,asia
2184,1446,militaryspace
2185,1447,militaryspace
2186,1448,commercial
2187,1448,launch-section
2188,1449,civil
2189,1449,commercial
2190,1449,launch-section
2191,1450,asia
